Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,CM,415,419,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,ML,44,57,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,SD,7,8,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,TD,11,21,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,FR,ML,,4,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,MY,ML,,2,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,TZ,,95,55,live,,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,US,ML,15,15,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,US,TD,4,131,leather products (small),,T,W
2009,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,ML,,6,leather products (large),,T,W
2009,II,Varanus prasinus,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,22,22,live,,T,C
2009,II,Varanus prasinus,Reptilia,Sauria,Varanidae,Varanus,GB,US,ID,4,4,live,,T,C
2009,II,Varanus rudicollis,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,10,10,live,,T,F
2009,II,Varanus rudicollis,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,34,69,live,,T,W
2009,II,Varanus salvadorii,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,5,,live,,T,C
2009,II,Varanus salvadorii,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,1,11,live,,T,F
2009,II,Varanus salvadorii,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,,25,live,,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,AE,MY,,6,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,CH,ID,40,129,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,CH,MY,,14,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,CN,MY,273,,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,CO,ID,2,2,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,FR,MY,,1,leather products (small),,P,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,10,10,live,,T,C
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,265,315,live,,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,JP,ID,,10,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,JP,MY,,1,leather products (small),,P,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,MX,MY,,28,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,TR,MY,785,770,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,TR,MY,,10,skins,,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,US,ID,,104,derivatives,,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,US,ID,,29,leather products (large),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,US,ID,156,39,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,US,MY,5,3,leather products (small),,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,US,MY,,2,skin pieces,,T,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,ID,,2,leather products (small),,P,W
2009,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,GB,ZA,ID,,6,leather products (small),,T,W
2009,II,Varanus similis,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,,10,live,,T,F
2009,II,Varanus timorensis,Reptilia,Sauria,Varanidae,Varanus,GB,ID,,22,28,live,,T,C
2009,II,Guaiacum officinale,,Sapindales,Zygophyllaceae,Guaiacum,GB,TC,,6,,dried plants,,G,W
2009,II,Guaiacum officinale,,Sapindales,Zygophyllaceae,Guaiacum,GB,TC,,,7,specimens,,E,W
2009,II,Guaiacum sanctum,,Sapindales,Zygophyllaceae,Guaiacum,GB,BS,,,40,specimens,,S,W
2009,II,Guaiacum sanctum,,Sapindales,Zygophyllaceae,Guaiacum,GB,TC,,3,,dried plants,,G,W
2009,II,Aerides hybrid,,,,,GB,TH,,,1,live,,T,A
2009,II,Aerides hybrid,,,,,GB,TW,,57,,live,,T,A
2009,II,Aloe hybrid,,,,,GB,ZA,,,15,live,,T,A
2009,II,Antipatharia spp.,Anthozoa,Antipatharia,,,GB,AU,,,47,live,,T,W
2009,II,Antipatharia spp.,Anthozoa,Antipatharia,,,GB,MA,XX,,1,raw corals,,E,I
2009,II,Antipatharia spp.,Anthozoa,Antipatharia,,,GB,US,,,7,raw corals,,T,W
2009,II,Ascocentrum hybrid,,,,,GB,TH,,,10,live,,T,A
2009,II,Brassia hybrid,,,,,GB,TH,,,1,live,,T,A
2009,II,Bulbophyllum hybrid,,,,,GB,MY,,60,,live,,T,A
2009,II,Bulbophyllum hybrid,,,,,GB,TW,,131,,live,,T,A
2009,II,Catasetum hybrid,,,,,GB,BR,,,70,live,,T,A
2009,II,Cattleya hybrid,,,,,GB,JP,,50,,live,,T,A
2009,II,Cattleya hybrid,,,,,GB,MY,,150,,live,,T,A
2009,II,Cattleya hybrid,,,,,GB,TH,,,650,live,,T,A
2009,II,Cattleya hybrid,,,,,GB,TW,,701,,live,,T,A
2009,II,Cattleya hybrid,,,,,GB,US,,915,,live,,T,A
2009,II,Cetacea spp.,Mammalia,Cetacea,,,GB,US,JP,,1,bone carvings,,E,W
2009,II,Cymbidium hybrid,,,,,GB,JE,,383,,live,,T,A
2009,II,Cymbidium hybrid,,,,,GB,TW,,100,,live,,T,A
2009,II,Cymbidium hybrid,,,,,GB,US,,1,,live,,T,A
2009,II,Cypripedium hybrid,,,,,GB,CA,,100,305,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,CN,,,225,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,JP,,100,,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,LK,,1,,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,SG,,,10,live,,P,A
2009,II,Dendrobium hybrid,,,,,GB,SG,,10,,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,TH,,50,389,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,TW,,165,,live,,T,A
2009,II,Dendrobium hybrid,,,,,GB,US,,47,,live,,T,A
2009,II,Encyclia hybrid,,,,,GB,TH,,,1,live,,T,A
2009,II,Epidendrum hybrid,,,,,GB,TH,,,15,live,,T,A
2009,II,Falconiformes spp.,Aves,Falconiformes,,,GB,MX,,,1,feathers,,E,O
2009,II,Grammatophyllum hybrid,,,,,GB,TH,,,18,live,,T,A
2009,II,Laeliocattleya hybrid,,,,,GB,US,,2,,live,,T,A
2009,II,Nepenthes hybrid,,,,,GB,AU,,,6,live,,T,A
2009,II,Nepenthes hybrid,,,,,GB,MY,,,4,live,,T,A
2009,II,Nepenthes hybrid,,,,,GB,TH,,,19,live,,T,A
2009,II,Odontoglossum hybrid,,,,,GB,JE,,8,,live,,Q,A
2009,II,Odontoglossum hybrid,,,,,GB,JE,,99,,live,,T,A
2009,II,Oncidium hybrid,,,,,GB,JP,,50,,live,,T,A
2009,II,Oncidium hybrid,,,,,GB,MY,,5,,live,,T,A
2009,II,Oncidium hybrid,,,,,GB,TH,,28,66,live,,T,A
2009,II,Oncidium hybrid,,,,,GB,TW,,133,,live,,T,A
2009,II,Orchidaceae hybrid,,,,,GB,JP,,50,,live,,T,A
2009,II,Orchidaceae hybrid,,,,,GB,LK,,25,10,live,,T,A
2009,II,Orchidaceae hybrid,,,,,GB,SG,,,30,live,,P,A
2009,II,Orchidaceae hybrid,,,,,GB,SG,,30,,live,,T,A
2009,II,Orchidaceae hybrid,,,,,GB,TH,,190,400,live,,T,A
2009,II,Orchidaceae hybrid,,,,,GB,US,,3,1057,live,,T,A
2009,II,Paraphalaenopsis hybrid,,,,,GB,MY,,20,,live,,T,A
2009,II,Paraphalaenopsis hybrid,,,,,GB,TH,,,3,live,,T,A
2009,II,Paraphalaenopsis hybrid,,,,,GB,US,,1,,live,,T,A
2009,II,Phalaenopsis hybrid,,,,,GB,CN,,,266062,live,,T,A
2009,II,Phalaenopsis hybrid,,,,,GB,PH,,,5,live,,T,A
2009,II,Phalaenopsis hybrid,,,,,GB,TW,,112991,,live,,T,A
2009,II,Phalaenopsis hybrid,,,,,GB,US,,79,,live,,T,A
2009,II,Psittaciformes spp.,Aves,Psittaciformes,,,GB,US,XX,,32,feathers,,Q,O
2009,II,Renanthera hybrid,,,,,GB,SG,,,10,live,,P,A
2009,II,Renanthera hybrid,,,,,GB,SG,,10,,live,,T,A
2009,II,Renanthera hybrid,,,,,GB,TH,,,5,live,,T,A
2009,II,Renanthera hybrid,,,,,GB,TW,,28,,live,,T,A
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,AU,,,125,live,,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,FJ,,88205,,raw corals,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,FJ,,,275600,live,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,GB,FJ,,60,raw corals,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,GH,,,250,live,,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,ID,,34015,69962,raw corals,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,ID,,,44169,raw corals,,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,ID,,3096,,live,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,ID,,,764,live,,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,JP,XX,3,,carvings,,T,O
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,JP,,,3,carvings,,Q,O
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,SC,,,2,raw corals,,P,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,US,FJ,2978,5933,raw corals,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,US,FJ,3000,,live,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,US,JP,,6,raw corals,,E,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,US,XX,6,,carvings,,Q,O
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,VU,,4990,,raw corals,kg,T,W
2009,II,Scleractinia spp.,Anthozoa,Scleractinia,,,GB,VU,,,1000,raw corals,,T,W
2009,II,Vanda hybrid,,,,,GB,LK,,15,,live,,T,A
2009,II,Vanda hybrid,,,,,GB,MY,,30,,live,,T,A
2009,II,Vanda hybrid,,,,,GB,TH,,538,832,live,,T,A
2009,III,Cerberus rynchops,Reptilia,Serpentes,Colubridae,Cerberus,GB,ID,,,5,leather products (small),,T,W
2009,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,AE,GB,,1,raw corals,,Q,U
2009,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,JP,0.017,,raw corals,kg,,
2009,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,XX,,1,raw corals,,T,O
2009,III,Corallium elatius,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,US,TW,,4,raw corals,,T,W
2009,III,Corallium secundum,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,JP,,3,carvings,,T,W
2009,III,Corallium secundum,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,JP,0.015,,raw corals,kg,,
2009,III,Corallium secundum,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,JP,,3,raw corals,,T,O
2009,III,Corallium secundum,Anthozoa,Gorgonacea,Coralliidae,Corallium,GB,CH,XX,3,,raw corals,kg,,
2009,III,Graptemys pseudogeographica,Reptilia,Testudines,Emydidae,Graptemys,GB,US,,,9540,live,,T,W
2009,III,Graptemys pseudogeographica,Reptilia,Testudines,Emydidae,Graptemys,GB,US,,5530,,live,,,
2009,III,Mauremys reevesii,Reptilia,Testudines,Geoemydidae,Mauremys,GB,CN,,,8.4,derivatives,kg,T,C
2009,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,GB,TW,,600,,live,,,
2009,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,GB,TZ,,2,,live,,H,
2009,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,GB,TZ,,2,,live,,,
2009,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,GB,ZA,,,1,live,,Z,C
2009,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,GB,PE,,62,,timber,m3,,
2009,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,GB,US,XX,1,,carvings,,Q,O
2009,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,CN,,30,,hair,kg,,
2009,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,US,CN,,44,plates,,T,W
2009,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,US,CN,22,,plates,,,
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,AU,XX,,1,carvings,,P,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,CA,XX,5,5,carvings,,Q,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,CA,XX,,1,carvings,,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,CA,,,2,carvings,,P,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,CA,,,4,carvings,,P,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,GL,,,5,carvings,,P,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,GL,,,1,skulls,,P,W
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,US,XX,3,,carvings,,T,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,US,,,1,bones,,P,O
2009,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,US,,,1,ivory pieces,,P,O
2009,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,GB,US,,,35,derivatives,mg,M,F
2009,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,GB,US,,,2935,derivatives,,M,F
2009,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,GB,KH,,,2,live,,Z,F
2009,III,Arctictis binturong,Mammalia,Carnivora,Viverridae,Arctictis,GB,KH,,2,,live,,,
2009,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,GB,ZA,,,1,trophies,,H,W
2009,III,Bulnesia sarmientoi,,Sapindales,Zygophyllaceae,Bulnesia,GB,PY,,,7990,extract,kg,T,W
2009,III,Bulnesia sarmientoi,,Sapindales,Zygophyllaceae,Bulnesia,GB,PY,,3420,,oil,kg,,
2009,N,Anas melleri,Aves,Anseriformes,Anatidae,Anas,GB,JE,,2,,live,,,
2009,N,Pterapogon kauderni,Actinopterygii,Perciformes,Apogonidae,Pterapogon,GB,ID,,10207,,live,,,
2009,N,Pterapogon kauderni,Actinopterygii,Perciformes,Apogonidae,Pterapogon,GB,US,,14,,live,,,
2009,N,Arisaema thunbergii var. urashima,,Arales,Araceae,Arisaema,GB,ID,,800,,live,,,
2009,N,Arisaema thunbergii var. urashima,,Arales,Araceae,Arisaema,GB,US,,200,,live,,,
2009,N,Arisaema triphyllum,,Arales,Araceae,Arisaema,GB,US,,1000,,live,,,
2009,N,Damaliscus lunatus,Mammalia,Artiodactyla,Bovidae,Damaliscus,GB,BW,,,2,trophies,,H,W
2009,N,Tragelaphus eurycerus,Mammalia,Artiodactyla,Bovidae,Tragelaphus,GB,CM,,,1,trophies,,H,W
2009,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,GB,CH,,64,,leather products (small),,,
2009,N,Elaphe carinata,Reptilia,Serpentes,Colubridae,Elaphe,GB,CN,,14,,leather products (small),,,
2009,N,Elaphe radiata,Reptilia,Serpentes,Colubridae,Elaphe,GB,CN,,6,,skins,,,
2009,N,Elaphe radiata,Reptilia,Serpentes,Colubridae,Elaphe,GB,US,,1,,live,,,
2009,N,Trachemys scripta elegans,Reptilia,Testudines,Emydidae,Trachemys,GB,BH,CY,1,,live,,P,U
2009,N,Geckolepis maculata,Reptilia,Sauria,Gekkonidae,Geckolepis,GB,VN,,50,,live,,,
2009,N,Rhacodactylus ciliatus,Reptilia,Sauria,Gekkonidae,Rhacodactylus,GB,US,,1868,,live,,,
2009,N,Teratoscincus scincus,Reptilia,Sauria,Gekkonidae,Teratoscincus,GB,US,,6,,live,,,
2009,N,Pelomedusa subrufa,Reptilia,Testudines,Pelomedusidae,Pelomedusa,GB,GH,,,545,live,,T,W
2009,N,Pelomedusa subrufa,Reptilia,Testudines,Pelomedusidae,Pelomedusa,GB,GH,,243,,live,,,
2009,N,Pelusios castaneus,Reptilia,Testudines,Pelomedusidae,Pelusios,GB,GH,,,310,live,,T,W
2009,N,Pelusios castaneus,Reptilia,Testudines,Pelomedusidae,Pelusios,GB,GH,,75,,live,,,
2009,N,Tiliqua scincoides,Reptilia,Sauria,Scincidae,Tiliqua,GB,ID,,17,,live,,,
2009,N,Tiliqua scincoides,Reptilia,Sauria,Scincidae,Tiliqua,GB,US,,1,,live,,,
2009,N,Tribolonotus gracilis,Reptilia,Sauria,Scincidae,Tribolonotus,GB,ID,,54,,live,,,
2009,N,Tribolonotus gracilis,Reptilia,Sauria,Scincidae,Tribolonotus,GB,US,,18,,live,,,
2009,N,Tribolonotus gracilis,Reptilia,Sauria,Scincidae,Tribolonotus,GB,US,,2,,skins,,,
2009,N,Trillium sessile,,Dioscoreales,Trilliaceae,Trillium,GB,US,,4000,,live,,,
2009,N,Xenopeltis unicolor,Reptilia,Serpentes,Xenopeltidae,Xenopeltis,GB,VN,,26,,live,,,
2010,I,Haliaeetus albicilla,Aves,Falconiformes,Accipitridae,Haliaeetus,GB,KZ,,,2,live,,Z,C
2010,I,Haliaeetus albicilla,Aves,Falconiformes,Accipitridae,Haliaeetus,GB,NO,,19,19,live,,N,W
2010,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,GB,AU,XX,,5,leather products (small),,T,O
2010,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,1,,carvings,,P,O
2010,I,Balaena mysticetus,Mammalia,Cetacea,Balaenidae,Balaena,GB,CA,,,1,carvings,,T,W
2010,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,IS,,,0.003,specimens,m3,S,W
2010,I,Balaenoptera physalus,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,IS,,,50,specimens,g,S,W
2010,I,Addax nasomaculatus,Mammalia,Artiodactyla,Bovidae,Addax,GB,AE,,,47,specimens,,S,F
2010,I,Capra falconeri,Mammalia,Artiodactyla,Bovidae,Capra,GB,PK,,,1,trophies,,H,W
2010,I,Nanger dama,Mammalia,Artiodactyla,Bovidae,Nanger,GB,AE,,,66,specimens,,S,F
2010,I,Oryx dammah,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,,,150,specimens,,S,F
2010,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,GB,AE,,,152,specimens,,S,F
2010,I,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,GB,US,,1,1,live,,Z,F
2010,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,GB,CA,XX,,1,carvings,,T,O
2010,I,Rhinoplax vigil,Aves,Coraciiformes,Bucerotidae,Rhinoplax,GB,US,ID,,2,specimens,,S,W
2010,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GB,ZA,,6,,live,,B,C
2010,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GB,ZA,,3,2,live,,P,C
2010,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GB,ZA,,2,,live,,P,F
2010,I,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,GB,ZA,,,2,live,,T,C
2010,I,Escobaria sneedii,,Caryophyllales,Cactaceae,Escobaria,GB,US,,,100,seeds,,T,D
2010,I,Obregonia denegrii,,Caryophyllales,Cactaceae,Obregonia,GB,US,,,20,seeds,,T,D
2010,I,Pediocactus peeblesianus,,Caryophyllales,Cactaceae,Pediocactus,GB,US,,,30,seeds,,T,D
2010,I,Pelecyphora aselliformis,,Caryophyllales,Cactaceae,Pelecyphora,GB,US,,,20,seeds,,T,D
2010,I,Pelecyphora strobiliformis,,Caryophyllales,Cactaceae,Pelecyphora,GB,US,,,20,seeds,,T,D
2010,I,Sclerocactus pubispinus,,Caryophyllales,Cactaceae,Sclerocactus,GB,US,,,20,seeds,,T,D
2010,I,Strombocactus disciformis,,Caryophyllales,Cactaceae,Strombocactus,GB,US,,,240,seeds,,T,D
2010,I,Turbinicarpus lophophoroides,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,,180,seeds,,T,D
2010,I,Turbinicarpus schmiedickeanus,,Caryophyllales,Cactaceae,Turbinicarpus,GB,US,,,40,seeds,,T,D
2010,I,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,GB,CH,,,1,live,,Z,C
2010,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,JE,GB,2,,bodies,,S,C
2010,I,Callimico goeldii,Mammalia,Primates,Cebidae,Callimico,GB,JE,XX,1,,bodies,,S,U
2010,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,GB,JE,,1,,bodies,,S,C
2010,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,GB,JE,,1,,bodies,,S,C
2010,I,Saguinus oedipus,Mammalia,Primates,Cebidae,Saguinus,GB,JE,GB,1,,bodies,,S,F
2010,I,Mandrillus leucophaeus,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,CM,,4.6,,specimens,ml,S,I
2010,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,CM,,1.8,,specimens,ml,S,I
2010,I,Mandrillus sphinx,Mammalia,Primates,Cercopithecidae,Mandrillus,GB,GA,,,6,skulls,,S,W
2010,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,GB,CA,,,2,live,,Z,C
2010,I,Cheirogaleus medius,Mammalia,Primates,Cheirogaleidae,Cheirogaleus,GB,CN,XX,1,,live,,Z,I
2010,I,Mirza coquereli,Mammalia,Primates,Cheirogaleidae,Mirza,GB,MG,,15,,specimens,,S,W
2010,I,Mirza zaza,Mammalia,Primates,Cheirogaleidae,Mirza,GB,MG,,,15,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,MG,,1.5,,specimens,kg,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,TC,,800,,specimens,,S,W
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,XX,,1,shells,,T,O
2010,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,GB,US,,5,,live,,Z,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,PF,,4,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,CH,XX,,2,carvings,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,MG,,,2,specimens,kg,S,W
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,NO,XX,4,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,9,,carvings,,T,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,1,shells,,Q,O
2010,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,GB,US,XX,,8,shells,,T,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,AR,XX,1,1,carvings,,T,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,CH,XX,4,7,carvings,,T,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,SC,,,1050,specimens,,S,W
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,TC,,500,,specimens,,S,W
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,1,,carvings,,Q,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,4,,carvings,,T,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,2,leather products (large),,T,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,1,shells,,E,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,2,shells,,P,O
2010,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,GB,US,XX,,80,shells,,T,O
2010,I,Saussurea costus,,Asterales,Compositae,Saussurea,GB,CN,,10.4,8,derivatives,kg,T,D
2010,I,Saussurea costus,,Asterales,Compositae,Saussurea,GB,CN,,,50,roots,kg,T,D
2010,I,Saussurea costus,,Asterales,Compositae,Saussurea,GB,US,CN,,3572,extract,g,T,A
2010,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,XX,,1,leather products (small),,T,O
2010,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,ZW,5,,leather products (small),,T,C
2010,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,CH,XX,1,,leather products (small),,T,O
2010,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,FR,XX,,1,garments,,T,D
2010,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,JP,TH,,2,skins,,T,D
2010,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,TH,,,2,bodies,,T,D
